0xe7 [(0, 0, 14), (0, 4, 20), (0, 10, 28)]
0xe8 [(4, 11, 2), (13, 15, 5), (27, 21, 8)]
0xe9 [(0, 8, 14), (0, 12, 24), (6, 16, 30)]
0xea [(12, 12, 14), (18, 18, 20), (24, 24, 26)]
0xeb [(2, 12, 18), (8, 18, 24), (14, 24, 30)]
0xec [(14, 0, 0), (22, 0, 0), (30, 6, 6)]
0xed [(0, 14, 14), (0, 24, 24), (0, 30, 30)]
0xee [(14, 16, 0), (20, 22, 2), (26, 28, 2)]
0xef [(18, 6, 0), (24, 10, 0), (30, 16, 6)]
0xf0 [(16, 12, 4), (22, 18, 10), (26, 24, 16)]
0xf1 [(0, 12, 0), (0, 20, 0), (0, 28, 0)]
0xf2 [(3, 2, 2), (5, 5, 5), (8, 8, 8)]
0xf3 [(0, 2, 2), (5, 5, 5), (8, 8, 8)]
0xf4 [(4, 5, 11), (9, 5, 19), (12, 8, 24)]
0xf5 [(12, 0, 0), (18, 2, 4), (24, 4, 8)]
0xf6 [(0, 2, 18), (2, 6, 24), (6, 10, 30)]
0xf7 [(0, 4, 18), (5, 5, 25), (0, 13, 31)]
0xf8 [(16, 12, 2), (22, 18, 4), (28, 24, 8)]
0xf9 [(8, 0, 0), (16, 0, 0), (24, 0, 0)]
0xfa [(12, 0, 0), (18, 0, 0), (26, 0, 2)]
0xfb [(2, 2, 2), (5, 5, 5), (7, 8, 8)]
0xfc [(0, 0, 18), (0, 3, 24), (6, 8, 30)]
0xfd [(16, 16, 16), (22, 22, 22), (29, 28, 28)]
0xfe [(12, 0, 0), (18, 0, 4), (26, 4, 10)]
0xff [(0, 0, 18), (0, 4, 24), (6, 10, 30)]

Palette component 3 (3 RGB values)
0x0 [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0x1 [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0x2 [(2, 2, 14), (6, 6, 24), (10, 10, 30)]
0x3 [(0, 2, 18), (0, 8, 24), (4, 14, 30)]
0x4 [(18, 18, 18), (24, 24, 24), (28, 28, 28)]
0x5 [(16, 4, 2), (25, 7, 2), (30, 16, 0)]
0x6 [(12, 0, 2), (22, 2, 6), (30, 6, 10)]
0x7 [(8, 8, 12), (12, 12, 16), (16, 16, 20)]
0x8 [(8, 0, 0), (16, 0, 0), (24, 2, 4)]
0x9 [(6, 10, 18), (12, 16, 24), (18, 22, 30)]
0xa [(1, 1, 2), (4, 4, 5), (6, 6, 7)]
0xb [(14, 12, 0), (24, 20, 0), (30, 26, 6)]
0xc [(4, 4, 4), (5, 5, 5), (8, 8, 8)]
0xd [(0, 4, 15), (4, 8, 22), (8, 12, 26)]
0xe [(0, 14, 0), (0, 22, 0), (0, 30, 0)]
0xf [(0, 8, 14), (0, 12, 24), (0, 16, 30)]
0x10 [(0, 0, 8), (4, 4, 16), (6, 6, 22)]
0x11 [(14, 4, 16), (22, 8, 24), (28, 12, 30)]
0x12 [(6, 0, 18), (12, 0, 24), (18, 4, 30)]
0x13 [(14, 0, 2), (20, 4, 6), (28, 8, 10)]
0x14 [(8, 4, 14), (12, 6, 24), (16, 10, 30)]
0x15 [(0, 0, 14), (0, 4, 20), (0, 10, 28)]
0x16 [(4, 11, 2), (13, 15, 5), (27, 21, 8)]
0x17 [(0, 8, 14), (0, 12, 24), (6, 16, 30)]
0x18 [(12, 12, 14), (18, 18, 20), (24, 24, 26)]
0x19 [(2, 12, 18), (8, 18, 24), (14, 24, 30)]
0x1a [(14, 0, 0), (22, 0, 0), (30, 6, 6)]
0x1b [(0, 14, 14), (0, 24, 24), (0, 30, 30)]
0x1c [(14, 16, 0), (20, 22, 2), (26, 28, 2)]
0x1d [(18, 6, 0), (24, 10, 0), (30, 16, 6)]
0x1e [(16, 12, 4), (22, 18, 10), (26, 24, 16)]
0x1f [(0, 12, 0), (0, 20, 0), (0, 28, 0)]
0x20 [(3, 2, 2), (5, 5, 5), (8, 8, 8)]
0x21 [(0, 2, 2), (5, 5, 5), (8, 8, 8)]
0x22 [(4, 5, 11), (9, 5, 19), (12, 8, 24)]
0x23 [(12, 0, 0), (18, 2, 4), (24, 4, 8)]
0x24 [(0, 2, 18), (2, 6, 24), (6, 10, 30)]
0x25 [(0, 4, 18), (5, 5, 25), (0, 13, 31)]
0x26 [(16, 12, 2), (22, 18, 4), (28, 24, 8)]
0x27 [(8, 0, 0), (16, 0, 0), (24, 0, 0)]
0x28 [(12, 0, 0), (18, 0, 0), (26, 0, 2)]
0x29 [(2, 2, 2), (5, 5, 5), (7, 8, 8)]
0x2a [(0, 0, 18), (0, 3, 24), (6, 8, 30)]
0x2b [(16, 16, 16), (22, 22, 22), (29, 28, 28)]
0x2c [(12, 0, 0), (18, 0, 4), (26, 4, 10)]
0x2d [(0, 0, 18), (0, 4, 24), (6, 10, 30)]
0x2e [(0, 16, 16), (0, 23, 23), (0, 31, 30)]
0x2f [(4, 0, 10), (8, 4, 16), (12, 8, 22)]
0x30 [(12, 9, 0), (20, 16, 6), (26, 24, 12)]
0x31 [(14, 0, 0), (20, 2, 6), (28, 6, 8)]
0x32 [(7, 0, 18), (10, 4, 24), (14, 8, 30)]
0x33 [(0, 0, 18), (6, 4, 24), (10, 8, 30)]
0x34 [(8, 0, 0), (14, 0, 0), (22, 0, 0)]
0x35 [(0, 4, 18), (6, 10, 24), (12, 16, 30)]
0x36 [(8, 0, 18), (14, 0, 25), (20, 0, 31)]
0x37 [(2, 2, 4), (4, 4, 6), (8, 8, 10)]
0x38 [(0, 10, 6), (0, 16, 9), (0, 24, 11)]
0x39 [(18, 14, 0), (24, 20, 0), (30, 26, 0)]
0x3a [(0, 0, 14), (2, 2, 22), (6, 6, 30)]
0x3b [(14, 12, 18), (20, 18, 24), (26, 24, 30)]
0x3c [(2, 0, 18), (8, 6, 24), (12, 10, 30)]
0x3d [(2, 3, 2), (5, 5, 5), (8, 8, 8)]
0x3e [(8, 0, 1), (16, 0, 0), (24, 2, 2)]
0x3f [(18, 4, 2), (24, 8, 4), (30, 12, 6)]
0x40 [(14, 8, 0), (24, 12, 0), (30, 16, 0)]
0x41 [(14, 0, 0), (20, 0, 8), (28, 4, 12)]
0x42 [(2, 2, 18), (6, 6, 24), (10, 10, 30)]
0x43 [(0, 0, 14), (4, 4, 24), (8, 8, 30)]
0x44 [(8, 0, 0), (16, 0, 0), (24, 2, 2)]
0x45 [(18, 4, 14), (24, 8, 20), (30, 12, 26)]
0x46 [(14, 0, 14), (24, 4, 24), (30, 10, 30)]
0x47 [(6, 2, 18), (12, 6, 24), (18, 10, 30)]
0x48 [(8, 4, 2), (14, 8, 4), (20, 12, 8)]
0x49 [(14, 0, 0), (16, 0, 0), (22, 0, 0)]
0x4a [(10, 0, 0), (16, 0, 0), (24, 2, 2)]
0x4b [(16, 0, 2), (22, 4, 6), (28, 6, 10)]
0x4c [(2, 2, 8), (4, 4, 16), (8, 8, 22)]
0x4d [(6, 4, 0), (10, 6, 2), (14, 8, 4)]
0x4e [(12, 0, 0), (16, 0, 0), (24, 2, 2)]
0x4f [(0, 0, 10), (0, 0, 18), (6, 6, 24)]
0x50 [(0, 5, 15), (0, 9, 24), (0, 15, 28)]
0x51 [(2, 4, 8), (4, 6, 16), (6, 11, 20)]
0x52 [(18, 16, 2), (24, 22, 6), (30, 28, 10)]
0x53 [(14, 0, 14), (22, 2, 22), (30, 6, 30)]
0x54 [(0, 2, 12), (2, 6, 16), (6, 10, 20)]
0x55 [(0, 2, 17), (2, 4, 22), (6, 8, 30)]
0x56 [(8, 10, 12), (14, 16, 20), (20, 22, 26)]
0x57 [(0, 2, 17), (4, 6, 22), (8, 10, 30)]
0x58 [(0, 11, 2), (0, 15, 5), (0, 22, 10)]
0x59 [(12, 0, 4), (20, 3, 8), (26, 6, 12)]
0x5a [(10, 6, 4), (14, 8, 4), (20, 12, 8)]
0x5b [(0, 0, 10), (0, 3, 16), (6, 8, 22)]
0x5c [(6, 2, 16), (10, 6, 22), (14, 10, 28)]
0x5d [(4, 4, 16), (8, 8, 22), (12, 14, 28)]
0x5e [(2, 6, 10), (6, 10, 14), (10, 14, 20)]
0x5f [(18, 14, 2), (24, 20, 6), (30, 26, 10)]
0x60 [(16, 12, 4), (22, 18, 10), (28, 24, 14)]
0x61 [(2, 10, 18), (6, 14, 22), (10, 18, 26)]
0x62 [(16, 0, 0), (22, 2, 2), (30, 4, 6)]
0x63 [(2, 4, 6), (6, 8, 10), (10, 12, 16)]
0x64 [(0, 14, 16), (6, 22, 24), (12, 28, 30)]
0x65 [(6, 6, 6), (10, 10, 10), (14, 14, 14)]
0x66 [(8, 0, 20), (12, 6, 24), (18, 12, 30)]
0x67 [(14, 0, 2), (20, 2, 6), (28, 4, 10)]
0x68 [(16, 0, 0), (24, 6, 0), (30, 12, 0)]
0x69 [(2, 8, 15), (8, 14, 22), (12, 20, 28)]
0x6a [(10, 0, 2), (16, 2, 4), (22, 2, 6)]
0x6b [(2, 2, 6), (6, 6, 10), (8, 8, 14)]
0x6c [(18, 18, 17), (24, 24, 22), (29, 29, 27)]
0x6d [(8, 8, 9), (12, 13, 12), (15, 17, 16)]
0x6e [(2, 2, 10), (4, 4, 16), (8, 8, 22)]
0x6f [(8, 8, 8), (12, 12, 12), (18, 18, 18)]
0x70 [(2, 8, 2), (5, 12, 5), (7, 18, 8)]
0x71 [(2, 6, 16), (4, 12, 22), (8, 18, 28)]
0x72 [(0, 6, 16), (2, 10, 24), (6, 14, 28)]
0x73 [(6, 2, 0), (10, 6, 4), (14, 10, 8)]
0x74 [(16, 4, 2), (22, 6, 4), (30, 10, 6)]
0x75 [(10, 0, 0), (16, 0, 0), (24, 4, 4)]
0x76 [(6, 2, 2), (9, 5, 5), (12, 8, 8)]
0x77 [(12, 2, 0), (18, 6, 0), (26, 10, 4)]
0x78 [(14, 10, 4), (20, 16, 8), (24, 22, 12)]
0x79 [(12, 0, 0), (18, 0, 0), (26, 2, 2)]
0x7a [(13, 0, 0), (18, 0, 0), (26, 0, 0)]
0x7b [(2, 6, 12), (4, 10, 18), (6, 14, 24)]
0x7c [(10, 0, 0), (16, 0, 2), (24, 0, 4)]
0x7d [(8, 0, 20), (14, 3, 26), (18, 6, 30)]
0x7e [(10, 0, 0), (16, 0, 0), (24, 0, 0)]
0x7f [(0, 0, 14), (4, 4, 22), (8, 8, 30)]
0x80 [(2, 6, 2), (5, 8, 5), (8, 12, 8)]
0x81 [(18, 14, 0), (24, 20, 4), (30, 26, 10)]
0x82 [(10, 0, 0), (16, 0, 5), (24, 0, 8)]
0x83 [(10, 4, 18), (16, 8, 24), (21, 12, 30)]
0x84 [(8, 4, 2), (12, 8, 6), (18, 12, 10)]
0x85 [(10, 0, 0), (16, 2, 4), (26, 4, 6)]
0x86 [(14, 14, 0), (24, 24, 0), (30, 30, 0)]
0x87 [(4, 8, 18), (10, 14, 24), (16, 20, 31)]
0x88 [(18, 14, 2), (24, 20, 4), (30, 26, 6)]
0x89 [(2, 4, 16), (4, 8, 22), (6, 12, 28)]
0x8a [(0, 12, 4), (2, 16, 8), (8, 22, 14)]
0x8b [(0, 11, 14), (0, 16, 24), (0, 22, 31)]
0x8c [(16, 12, 2), (22, 18, 4), (30, 26, 8)]
0x8d [(14, 10, 2), (20, 16, 6), (24, 22, 12)]
0x8e [(18, 12, 0), (24, 18, 4), (30, 24, 8)]
0x8f [(14, 0, 14), (22, 0, 24), (30, 0, 30)]
0x90 [(8, 0, 0), (16, 2, 4), (26, 4, 6)]
0x91 [(14, 14, 18), (18, 18, 22), (24, 24, 28)]
0x92 [(14, 14, 18), (20, 20, 24), (26, 26, 30)]
0x93 [(0, 0, 16), (4, 4, 24), (8, 8, 30)]
0x94 [(12, 16, 0), (18, 24, 0), (26, 31, 0)]
0x95 [(4, 2, 8), (8, 6, 14), (12, 10, 18)]
0x96 [(6, 4, 2), (10, 6, 4), (14, 8, 4)]
0x97 [(14, 10, 2), (18, 14, 6), (24, 22, 12)]
0x98 [(8, 12, 18), (10, 18, 24), (16, 24, 30)]
0x99 [(14, 0, 0), (20, 2, 4), (26, 6, 8)]
0x9a [(4, 2, 13), (8, 6, 18), (14, 12, 24)]
0x9b [(14, 0, 0), (16, 0, 0), (23, 0, 0)]
0x9c [(9, 5, 0), (13, 7, 2), (22, 12, 4)]
0x9d [(0, 6, 16), (2, 12, 22), (8, 18, 28)]
0x9e [(14, 10, 4), (20, 16, 6), (24, 22, 12)]
0x9f [(4, 10, 18), (6, 16, 24), (12, 22, 30)]
0xa0 [(8, 0, 0), (16, 0, 0), (22, 0, 0)]
0xa1 [(0, 0, 14), (4, 6, 24), (8, 10, 30)]
0xa2 [(14, 0, 0), (22, 0, 0), (28, 0, 0)]
0xa3 [(16, 4, 6), (22, 8, 10), (28, 12, 14)]
0xa4 [(10, 8, 14), (16, 14, 20), (22, 20, 26)]
0xa5 [(16, 16, 0), (22, 22, 2), (28, 28, 8)]
0xa6 [(18, 12, 0), (24, 18, 4), (30, 24, 10)]
0xa7 [(2, 4, 12), (6, 8, 18), (10, 12, 24)]
0xa8 [(18, 14, 0), (24, 20, 4), (30, 26, 8)]
0xa9 [(8, 0, 5), (16, 0, 8), (22, 0, 12)]
0xaa [(2, 2, 2), (6, 6, 6), (8, 8, 8)]
0xab [(2, 2, 2), (4, 5, 5), (8, 8, 8)]
0xac [(8, 0, 0), (12, 0, 0), (16, 0, 0)]
0xad [(10, 0, 0), (16, 3, 0), (26, 6, 0)]
0xae [(0, 2, 14), (2, 4, 22), (4, 8, 30)]
0xaf [(0, 2, 14), (2, 4, 22), (6, 8, 30)]
0xb0 [(10, 0, 0), (16, 0, 0), (22, 0, 0)]
0xb1 [(0, 2, 14), (0, 6, 24), (0, 12, 30)]
0xb2 [(2, 6, 14), (6, 12, 20), (10, 16, 26)]
0xb3 [(0, 0, 12), (4, 4, 18), (10, 10, 24)]
0xb4 [(0, 14, 0), (0, 24, 0), (0, 30, 0)]
0xb5 [(18, 2, 4), (24, 8, 10), (30, 12, 14)]
0xb6 [(2, 4, 13), (4, 6, 18), (6, 10, 22)]
0xb7 [(6, 2, 18), (10, 6, 24), (16, 10, 30)]
0xb8 [(7, 7, 10), (11, 11, 14), (14, 14, 18)]
0xb9 [(12, 0, 2), (20, 2, 4), (28, 4, 6)]
0xba [(12, 2, 8), (20, 6, 15), (27, 10, 22)]
0xbb [(12, 2, 8), (20, 6, 15), (26, 10, 22)]
0xbc [(12, 0, 2), (18, 2, 4), (26, 4, 8)]
0xbd [(2, 2, 4), (6, 6, 8), (10, 10, 12)]
0xbe [(10, 0, 0), (16, 2, 2), (22, 4, 4)]
0xbf [(0, 0, 10), (4, 4, 16), (8, 8, 22)]
0xc0 [(10, 10, 10), (14, 14, 14), (19, 18, 18)]
0xc1 [(12, 0, 2), (20, 2, 4), (26, 6, 8)]
0xc2 [(6, 0, 18), (12, 6, 24), (18, 12, 30)]
0xc3 [(12, 10, 10), (16, 14, 14), (22, 20, 20)]
0xc4 [(10, 8, 8), (14, 12, 12), (16, 14, 14)]
0xc5 [(0, 4, 14), (4, 8, 18), (10, 12, 24)]
0xc6 [(14, 12, 10), (20, 18, 16), (26, 24, 22)]
0xc7 [(16, 16, 18), (22, 22, 24), (28, 28, 30)]
0xc8 [(16, 10, 16), (22, 16, 22), (28, 22, 28)]
0xc9 [(20, 12, 16), (24, 18, 22), (30, 24, 28)]
0xca [(0, 12, 0), (0, 18, 0), (0, 26, 0)]
0xcb [(12, 0, 0), (18, 0, 0), (26, 0, 0)]
0xcc [(2, 8, 16), (6, 14, 22), (12, 20, 28)]
0xcd [(8, 2, 8), (12, 4, 12), (16, 6, 16)]
0xce [(2, 4, 12), (4, 6, 18), (6, 8, 24)]
0xcf [(18, 2, 6), (24, 4, 10), (31, 6, 16)]
0xd0 [(12, 4, 16), (16, 8, 22), (22, 12, 28)]
0xd1 [(12, 2, 0), (18, 4, 2), (26, 6, 4)]
0xd2 [(0, 0, 14), (4, 4, 20), (8, 8, 26)]
0xd3 [(8, 8, 10), (14, 14, 16), (20, 20, 22)]
0xd4 [(4, 4, 6), (8, 8, 10), (12, 12, 14)]
0xd5 [(18, 16, 4), (24, 22, 4), (30, 28, 6)]
0xd6 [(0, 8, 18), (4, 14, 24), (8, 20, 30)]
0xd7 [(0, 14, 0), (0, 24, 2), (0, 30, 4)]
0xd8 [(16, 4, 0), (22, 6, 4), (28, 10, 6)]
0xd9 [(8, 2, 18), (12, 6, 24), (18, 10, 30)]
0xda [(2, 6, 18), (4, 10, 24), (8, 14, 30)]
0xdb [(12, 12, 12), (18, 18, 18), (24, 24, 24)]
0xdc [(18, 4, 2), (24, 8, 6), (30, 14, 12)]
0xdd [(0, 14, 2), (0, 20, 4), (0, 26, 6)]
0xde [(10, 16, 0), (18, 22, 0), (26, 30, 0)]
0xdf [(8, 2, 16), (12, 4, 22), (16, 6, 30)]
0xe0 [(8, 2, 16), (12, 4, 24), (16, 6, 30)]
0xe1 [(12, 0, 0), (16, 2, 0), (24, 4, 0)]
0xe2 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xe3 [(2, 8, 18), (8, 14, 24), (14, 20, 30)]
0xe4 [(2, 2, 9), (0, 5, 12), (5, 10, 18)]
0xe5 [(14, 0, 2), (22, 2, 4), (30, 4, 6)]
0xe6 [(8, 8, 8), (14, 14, 14), (18, 18, 18)]
0xe7 [(0, 8, 13), (3, 11, 18), (7, 16, 25)]
0xe8 [(4, 8, 18), (10, 14, 24), (18, 22, 30)]
0xe9 [(0, 2, 16), (2, 4, 24), (6, 8, 30)]
0xea [(8, 2, 16), (12, 6, 22), (18, 12, 28)]
0xeb [(12, 0, 0), (18, 0, 0), (28, 0, 0)]
0xec [(0, 14, 8), (0, 20, 12), (0, 28, 16)]
0xed [(16, 4, 2), (24, 6, 4), (30, 10, 6)]
0xee [(16, 14, 4), (22, 20, 8), (28, 26, 14)]
0xef [(0, 2, 16), (2, 4, 24), (4, 8, 30)]
0xf0 [(13, 0, 4), (20, 2, 8), (26, 6, 14)]
0xf1 [(2, 2, 2), (4, 4, 4), (6, 6, 6)]
0xf2 [(18, 14, 2), (24, 20, 6), (30, 26, 12)]
0xf3 [(18, 4, 0), (24, 8, 4), (30, 14, 10)]
0xf4 [(8, 2, 18), (12, 6, 24), (16, 10, 30)]
0xf5 [(14, 0, 2), (20, 2, 6), (26, 4, 10)]
0xf6 [(0, 14, 2), (0, 22, 4), (0, 28, 6)]
0xf7 [(12, 0, 0), (18, 0, 4), (26, 0, 8)]
0xf8 [(0, 0, 0), (5, 5, 5), (8, 8, 8)]
0xf9 [(2, 4, 16), (6, 10, 22), (12, 16, 28)]
0xfa [(12, 0, 0), (18, 0, 4), (26, 0, 6)]
0xfb [(8, 2, 18), (12, 6, 24), (16, 8, 30)]
0xfc [(14, 14, 16), (20, 20, 22), (26, 26, 28)]
0xfd [(14, 12, 6), (20, 18, 12), (26, 24, 18)]
0xfe [(16, 4, 0), (24, 8, 2), (28, 12, 4)]
0xff [(8, 8, 8), (0, 16, 9), (0, 24, 11)]
0x100 [(10, 8, 4), (16, 12, 8), (22, 18, 14)]
0x101 [(18, 4, 14), (24, 8, 20), (30, 14, 26)]
0x102 [(12, 0, 2), (18, 0, 4), (28, 0, 8)]
0x103 [(2, 6, 16), (6, 10, 22), (12, 16, 28)]
0x104 [(18, 13, 4), (25, 21, 6), (31, 28, 12)]
0x105 [(8, 2, 16), (14, 6, 22), (18, 10, 26)]
0x106 [(12, 0, 2), (18, 0, 4), (26, 0, 8)]
0x107 [(0, 5, 11), (0, 7, 18), (4, 8, 30)]
0x108 [(0, 13, 6), (0, 16, 9), (0, 24, 11)]
0x109 [(2, 8, 18), (6, 12, 24), (10, 18, 30)]
0x10a [(16, 10, 2), (24, 18, 6), (30, 24, 12)]
0x10b [(18, 4, 0), (24, 8, 2), (30, 14, 6)]
0x10c [(10, 2, 0), (14, 6, 2), (18, 10, 6)]
0x10d [(0, 2, 6), (2, 4, 10), (4, 8, 14)]
0x10e [(10, 0, 0), (16, 0, 0), (26, 4, 4)]
0x10f [(12, 4, 0), (22, 6, 0), (30, 12, 0)]
0x110 [(2, 10, 0), (6, 16, 2), (8, 24, 2)]
0x111 [(8, 8, 8), (12, 12, 12), (16, 16, 16)]
0x112 [(8, 0, 0), (12, 0, 0), (18, 0, 0)]
0x113 [(10, 10, 11), (14, 14, 16), (20, 20, 22)]
0x114 [(6, 14, 0), (10, 24, 0), (16, 30, 0)]
0x115 [(14, 10, 4), (18, 14, 8), (24, 20, 12)]
0x116 [(6, 8, 8), (12, 14, 14), (18, 20, 20)]
0x117 [(10, 7, 5), (15, 11, 8), (21, 17, 11)]
0x118 [(12, 8, 4), (16, 12, 8), (22, 18, 12)]
0x119 [(0, 4, 6), (2, 6, 12), (4, 8, 16)]
0x11a [(2, 2, 8), (4, 4, 14), (8, 8, 20)]
0x11b [(12, 2, 2), (18, 4, 4), (24, 8, 8)]
0x11c [(10, 6, 2), (16, 12, 4), (21, 18, 8)]
0x11d [(2, 8, 2), (4, 14, 4), (8, 20, 8)]
0x11e [(12, 0, 2), (18, 2, 6), (24, 6, 10)]
0x11f [(2, 4, 8), (4, 6, 12), (6, 8, 16)]
0x120 [(8, 6, 4), (12, 10, 8), (14, 12, 10)]
0x121 [(6, 4, 2), (10, 8, 6), (14, 12, 10)]
0x122 [(3, 3, 3), (5, 5, 5), (8, 8, 8)]
0x123 [(8, 6, 4), (14, 8, 6), (18, 12, 10)]
0x124 [(0, 4, 12), (2, 6, 16), (4, 8, 24)]
0x125 [(0, 10, 0), (0, 14, 0), (0, 22, 0)]
0x126 [(6, 2, 2), (8, 5, 5), (12, 8, 8)]
0x127 [(2, 6, 10), (4, 8, 16), (8, 10, 22)]
0x128 [(14, 12, 16), (18, 16, 20), (22, 20, 24)]
0x129 [(16, 10, 16), (20, 14, 20), (24, 18, 24)]
0x12a [(10, 18, 12), (14, 22, 16), (18, 28, 20)]
0x12b [(8, 2, 2), (14, 4, 4), (20, 6, 6)]
0x12c [(18, 14, 2), (24, 18, 6), (30, 24, 10)]
0x12d [(0, 0, 14), (4, 4, 22), (8, 8, 28)]
0x12e [(8, 12, 18), (12, 16, 24), (18, 22, 30)]
0x12f [(12, 12, 16), (18, 18, 22), (24, 24, 28)]
0x130 [(14, 0, 0), (22, 2, 2), (28, 6, 6)]
0x131 [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0x132 [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0x133 [(16, 4, 2), (25, 7, 2), (30, 16, 0)]
0x134 [(12, 0, 2), (22, 2, 6), (30, 6, 10)]
0x135 [(8, 8, 12), (12, 12, 16), (16, 16, 20)]
0x136 [(8, 0, 0), (16, 0, 0), (24, 2, 4)]
0x137 [(6, 10, 18), (12, 16, 24), (18, 22, 30)]
0x138 [(2, 2, 2), (5, 5, 5), (10, 10, 10)]
0x139 [(0, 12, 6), (0, 18, 10), (0, 24, 14)]
0x13a [(12, 2, 20), (20, 6, 30), (24, 12, 31)]
0x13b [(14, 12, 0), (24, 20, 0), (30, 26, 6)]
0x13c [(4, 4, 4), (5, 5, 5), (8, 8, 8)]
0x13d [(0, 0, 14), (2, 6, 20), (8, 12, 26)]
0x13e [(0, 14, 0), (0, 22, 0), (1, 30, 0)]
0x13f [(0, 8, 14), (0, 12, 24), (0, 16, 30)]
0x140 [(0, 0, 8), (4, 4, 16), (6, 6, 22)]
0x141 [(14, 4, 16), (22, 8, 24), (28, 12, 30)]
0x142 [(18, 12, 0), (24, 20, 4), (30, 28, 10)]
0x143 [(14, 0, 2), (20, 4, 6), (28, 8, 10)]
0x144 [(8, 4, 14), (12, 6, 24), (16, 10, 30)]
0x145 [(14, 2, 0), (24, 6, 0), (30, 12, 0)]
0x146 [(0, 8, 14), (0, 12, 24), (6, 16, 30)]
0x147 [(12, 12, 14), (18, 18, 20), (24, 24, 26)]
0x148 [(2, 12, 18), (8, 18, 24), (14, 24, 30)]
0x149 [(0, 14, 14), (0, 24, 24), (0, 30, 30)]
0x14a [(14, 16, 0), (20, 22, 2), (26, 28, 2)]
0x14b [(18, 6, 0), (24, 12, 2), (30, 18, 8)]
0x14c [(16, 12, 4), (22, 18, 10), (26, 24, 16)]
0x14d [(0, 12, 0), (0, 20, 0), (0, 28, 0)]
0x14e [(11, 2, 5), (16, 0, 3), (22, 4, 3)]
0x14f [(0, 0, 14), (2, 2, 24), (8, 8, 30)]
0x150 [(12, 0, 0), (18, 0, 0), (26, 0, 2)]
0x151 [(8, 4, 16), (14, 8, 22), (18, 12, 28)]
0x152 [(14, 18, 0), (20, 24, 0), (26, 30, 0)]
0x153 [(16, 12, 2), (24, 20, 4), (30, 26, 10)]
0x154 [(12, 0, 0), (18, 0, 4), (26, 4, 10)]
0x155 [(0, 0, 18), (0, 4, 24), (6, 10, 30)]
0x156 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0x157 [(0, 16, 16), (0, 23, 23), (0, 30, 31)]
0x158 [(4, 0, 10), (8, 4, 16), (12, 8, 22)]
0x159 [(12, 9, 0), (20, 16, 6), (26, 24, 12)]
0x15a [(14, 0, 0), (20, 2, 6), (28, 6, 8)]
0x15b [(7, 0, 18), (10, 4, 24), (14, 8, 30)]
0x15c [(0, 0, 18), (6, 4, 24), (10, 8, 30)]
0x15d [(0, 14, 0), (0, 20, 4), (0, 26, 10)]
0x15e [(8, 4, 14), (12, 8, 20), (18, 14, 26)]
0x15f [(8, 0, 0), (16, 0, 0), (24, 0, 0)]
0x160 [(8, 0, 0), (16, 0, 0), (22, 0, 0)]
0x161 [(0, 4, 18), (6, 10, 24), (12, 16, 30)]
0x162 [(8, 0, 0), (14, 0, 0), (22, 0, 0)]
0x163 [(8, 0, 18), (14, 0, 25), (20, 0, 31)]
0x164 [(2, 2, 4), (4, 4, 6), (8, 8, 10)]
0x165 [(0, 10, 6), (0, 16, 9), (0, 24, 11)]
0x166 [(18, 14, 0), (24, 20, 0), (30, 26, 0)]
0x167 [(0, 0, 14), (2, 2, 22), (6, 6, 30)]
0x168 [(2, 0, 18), (8, 6, 24), (12, 10, 30)]
0x169 [(8, 0, 1), (16, 0, 0), (24, 2, 2)]
0x16a [(18, 4, 2), (24, 8, 4), (30, 12, 6)]
0x16b [(14, 8, 0), (24, 12, 0), (30, 16, 0)]
0x16c [(14, 0, 0), (20, 0, 8), (28, 4, 12)]
0x16d [(2, 2, 18), (6, 6, 24), (10, 10, 30)]
0x16e [(0, 0, 14), (4, 4, 24), (8, 8, 30)]
0x16f [(8, 0, 0), (16, 0, 0), (24, 2, 2)]
0x170 [(18, 4, 14), (24, 8, 20), (30, 12, 26)]
0x171 [(2, 1, 3), (5, 5, 5), (8, 8, 8)]
0x172 [(8, 0, 0), (17, 0, 0), (24, 2, 2)]
0x173 [(10, 0, 0), (16, 0, 0), (24, 2, 2)]
0x174 [(8, 0, 0), (17, 0, 0), (22, 0, 0)]
0x175 [(2, 2, 8), (4, 4, 16), (8, 8, 22)]
0x176 [(12, 0, 0), (16, 0, 0), (24, 2, 2)]
0x177 [(16, 12, 2), (22, 18, 4), (28, 24, 8)]
0x178 [(2, 4, 8), (4, 6, 16), (6, 11, 20)]
0x179 [(0, 2, 17), (2, 4, 22), (6, 8, 30)]
0x17a [(0, 11, 2), (0, 15, 5), (0, 22, 10)]
0x17b [(12, 0, 4), (20, 3, 8), (26, 6, 12)]
0x17c [(10, 6, 4), (14, 8, 4), (20, 12, 8)]
0x17d [(0, 0, 10), (0, 3, 16), (6, 8, 22)]
0x17e [(6, 2, 16), (10, 6, 22), (14, 10, 28)]
0x17f [(4, 4, 16), (8, 8, 22), (12, 14, 28)]
